	K 0.42K H//c		K 0.5K H//c		K 0.6K H//c		K 0.8K H//c		K 1K H//c		K 1.2K H//c		K 1.5K H//c		K 2K H//c		K 10K H//c		K 50K H//c 
64499.6953125	5.26207845998778	64499.7265625	5.27272502953905	64499.66015625	5.2845227674576	64499.7109375	5.30282855053938	64499.6953125	5.32093025963445	64499.4765625	5.33423331344906	64499.55078125	5.36313370010829	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
64999.609375	5.29753250615065	64999.734375	5.30810308306004	64999.671875	5.31843528980164	64999.6953125	5.33525786070762	64999.72265625	5.35090305751466	64999.80859375	5.36291053285482	64999.6484375	5.38809922304444	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
65499.66015625	5.33376749743125	65499.66015625	5.34308469574044	65499.58984375	5.35244653152709	65499.50390625	5.36679402271147	65499.68359375	5.38092677142555	65499.73046875	5.39083388050394	65499.74609375	5.41277332339835	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
65999.7578125	5.37053448139932	65999.703125	5.37885337935187	65999.6171875	5.38661870579975	65999.6875	5.39920404611522	65999.6640625	5.41117936309643	65999.6015625	5.41967639071868	65999.515625	5.43667204775467	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
66499.75	5.40774462093965	66499.53125	5.41479678198633	66499.53125	5.42166527449058	66499.5625	5.43151939399761	66499.703125	5.4407296004122	66499.53125	5.44747006308667	66499.5625	5.4615340121873	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
66999.484375	5.44498412421834	66999.796875	5.45125725043663	66999.6953125	5.45566905993093	66999.5078125	5.46346682145771	66999.671875	5.47086202432831	66999.5703125	5.47592803736862	66999.625	5.48528371001024	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
67499.7734375	5.48251480642046	67499.5234375	5.48707374618885	67499.75	5.49093351736879	67499.609375	5.49596320651665	67499.8203125	5.50017957484179	67499.546875	5.50445651737319	67499.6953125	5.50955712561167	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
67999.53125	5.51957707538631	67999.8359375	5.52315235918476	67999.7890625	5.5253550516338	67999.5546875	5.52786910230602	67999.5703125	5.53025808203278	67999.84375	5.53232633216443	67999.546875	5.53318761104092	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
68499.75	5.55752876768022	68499.6015625	5.55946327838373	68499.515625	5.55959777062999	68499.5703125	5.55982306429985	68499.625	5.5601715113802	68499.4765625	5.55965894685179	68499.546875	5.55673822164474	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
68999.484375	5.59504133167558	68999.8125	5.59515462043861	68999.7734375	5.59394974319754	68999.5078125	5.5910554823283	68999.5625	5.5891094613132	68999.5703125	5.58763062140327	68999.65625	5.580209444541	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
69499.5703125	5.63200184279691	69499.5625	5.6306349062977	69499.765625	5.62794986948161	69499.4765625	5.62263565241381	69499.59375	5.61855457085405	69499.5703125	5.61503442115364	69499.53125	5.60352304228323	--		--		--	
--	--	--	--	--	--	--	--	--	--	--	--	--	--	--		--		--	
69999.5859375	5.66863626653206	69999.546875	5.66596035540578	69999.515625	5.66181218620727	69999.53125	5.65353735858655	69999.5625	5.64729953481327	69999.53125	5.64249200536464	69999.6953125	5.62693315360952	--		--		--	
